C2_10	science2001	old	1	-C -2 -N10 -d	7.949978834	2.316494167	23847359686	506	2
C2_10	science2001	new	1	-C -2 -N10 -d	7.949978834	2.334774375	23842199767	506	2
C10	web-NotreDame	old	1	-C -N10 -d	5.556421705	20.182491417	181339018359	5	6
C10	web-NotreDame	new	1	-C -N10 -d	5.556421705	20.245347416	181774487542	5	6
L10	web-NotreDame	new	1	-C --non-redundant -N10 -d	5.512433077	20.258511792	182900686524	5	6
F10	lazega	new	1	-C -F -N10 --meta-data networks/meta/lazega.meta	6.017860269	0.003828333	98960221	7	2
C2_10	multilayer (ex.)	old	1	-C -2 -N10 	2.011405238	0.000689333	67211866	2	2
C2_10	multilayer (ex.)	new	1	-C -2 -N10 	2.011405238	0.000627375	61077588	2	2
C10	malaria	old	1	-C -N10 	7.392442593	3.183460625	37473906283	164	3
C10	malaria	new	1	-C -N10 	7.392442593	2.651869917	31453949792	164	3
L10	malaria	new	1	-C --non-redundant -N10 	7.438064454	2.86928925	33899580510	2	3
F10	air30k	new	1	-C -F -N10 	5.392285003	3.304617375	35882261572	257	3
C2_10	air30k (reg.)	old	1	-C -2 -N10 -d --regularized	5.571539329	3.973630375	41222387391	304	2
C2_10	air30k (reg.)	new	1	-C -2 -N10 -d --regularized	5.571539329	5.562622666	41335518221	304	2
C10	air30k (meta)	old	1	-C -N10 --meta-data networks/states/air2011/air30k_usstate.meta	7.421664324	9.692708875	97829359114	2135	3
C10	air30k (meta)	new	1	-C -N10 --meta-data networks/states/air2011/air30k_usstate.meta	7.421664324	9.746358417	97902408770	2135	3
L10	air30k (meta)	new	1	-C --non-redundant -N10 --meta-data networks/states/air2011/air30k_usstate.meta	7.192724425	8.989218833	85931920279	1910	3
F10	science2001 (pref.)	new	1	-C -F -N10 -d --preferred-number-of-modules 25	8.235585529	3.191538542	34719482435	25	2
C2_10	overlapping om2 `-2d`	old	1	-C -2d -N10	6.739271968	3.964030833	39812434483	638	2
C2_10	overlapping om2 `-2d`	new	1	-C -2d -N10	6.739271968	3.878618625	39802631509	638	2
F10	overlapping om2 `-d`	old	1	-C -F -d -N10	6.731808656	3.940139542	40196226850	690	2
F10	overlapping om2 `-d`	new	1	-C -F -d -N10	6.731808656	3.924262916	40251527127	690	2
FAM	om3 `-2d --regularized -N10`	old	1	-C -2d --regularized -N10	7.260835207	4.88922475	47974292360	29	2
FAM	om3 `-2d --regularized -N10`	new	1	-C -2d --regularized -N10	7.260835207	4.723886166	47960905424	29	2
C10	overlapping om4 `-d`	old	1	-C -d -N10	6.866901786	7.729603125	80688242592	173	2
C10	overlapping om4 `-d`	new	1	-C -d -N10	6.866901786	6.217217083	61496220976	173	2
FAM	om4 `-d --regularized -N10`	old	1	-C -d --regularized -N10	7.556653713	6.821053916	67548369519	78	2
FAM	om4 `-d --regularized -N10`	new	1	-C -d --regularized -N10	7.556653713	5.08672075	48678819152	78	2
C2_10	overlapping om5 `-2d`	old	1	-C -2d -N10	6.866617805	7.155773125	71261925815	308	2
C2_10	overlapping om5 `-2d`	new	1	-C -2d -N10	6.866617805	7.218356625	71266363788	308	2
F10	overlapping om5 `-d`	old	1	-C -F -d -N10	6.866617805	7.261732667	70920172237	308	2
F10	overlapping om5 `-d`	new	1	-C -F -d -N10	6.866617805	5.872465458	57105825044	308	2
FAM	om6 `-2d --regularized -N10`	old	1	-C -2d --regularized -N10	7.981574549	5.897915625	50960805184	113	2
FAM	om6 `-2d --regularized -N10`	new	1	-C -2d --regularized -N10	7.981574549	5.905772875	50956131621	113	2
C10	overlapping om7 `-d`	old	1	-C -d -N10	6.888473273	9.168657916	86371375551	680	2
C10	overlapping om7 `-d`	new	1	-C -d -N10	6.888473273	9.112426083	86473474465	680	2
FAM	om7 `-d --regularized -N10`	old	1	-C -d --regularized -N10	7.945712536	9.222932708	84380343960	184	2
FAM	om7 `-d --regularized -N10`	new	1	-C -d --regularized -N10	7.945712536	6.974061375	60386116984	184	2
C2_10	overlapping om8 `-2d`	old	1	-C -2d -N10	6.887234466	8.946093083	75398932169	921	2
C2_10	overlapping om8 `-2d`	new	1	-C -2d -N10	6.887234466	8.445710833	75367952860	921	2
F10	overlapping om8 `-d`	old	1	-C -F -d -N10	6.981469446	7.480089708	65909096407	227	4
F10	overlapping om8 `-d`	new	1	-C -F -d -N10	6.887234466	8.49475475	75648851697	921	2
C10	overlapping om2 E100000 `-d`	old	1	-C -d -N10	6.773456578	5.60773225	61279479230	60	2
C10	overlapping om2 E100000 `-d`	new	1	-C -d -N10	6.773456578	3.408361083	33526282757	60	2
